user_id,first_session_hour,first_session_day_of_week,first_session_weekend,first_session_holiday,first_session_is_sports,first_session_account_age,first_session_user_age,first_session_bonus_used,first_session_bet_amount,first_session_win_amount,first_session_net_result,first_session_won,first_session_length,first_session_games_played,first_session_deposited,first_session_deposit_amount,first_session_withdrew,total_sessions,total_time_played,avg_session_length,std_session_length,max_session_length,min_session_length,total_games_played,avg_games_per_session,std_games_per_session,max_games_per_session,avg_session_gap_hours,std_session_gap_hours,max_session_gap_hours,min_session_gap_hours,preferred_hour,preferred_day,weekend_ratio,holiday_ratio,game_type_diversity,device_diversity,total_bonuses_used,bonus_usage_rate,active_days,sessions_per_day,total_bet_amount,avg_bet_amount,std_bet_amount,max_bet_amount,min_bet_amount,total_win_amount,avg_win_amount,max_win_amount,total_net_result,avg_net_result,std_net_result,max_net_result,min_net_result,total_deposits,deposit_count,avg_deposit_amount,total_withdrawals,withdrawal_count,lifetime_deposits,lifetime_bets,lifetime_avg_bet_size,net_deposits,win_rate,return_on_bets,deposit_to_bet_ratio,winning_session_rate,mobile_ratio,night_owl_ratio,sports_betting_ratio,uses_crypto,payment_method_diversity,campaign_diversity,bet_amount_trend,session_length_trend,games_played_trend,bet_amount_decay,session_length_decay,session_gap_trend,target,first_session_vip_tier_encoded,first_session_device_mobile,first_session_device_tablet,first_session_game_type_casino_slots,first_session_game_type_live_dealer,first_session_game_type_poker,first_session_game_type_roulette,first_session_game_type_sports_betting,first_session_game_type_unknown,first_session_campaign_free_spins,first_session_campaign_none,first_session_campaign_reload_bonus,first_session_campaign_welcome_bonus,primary_device_mobile,primary_device_tablet,favorite_game_type_casino_slots,favorite_game_type_live_dealer,favorite_game_type_poker,favorite_game_type_roulette,favorite_game_type_sports_betting,favorite_game_type_unknown,first_session_country_encoded,first_session_payment_method_encoded,primary_payment_method_encoded,first_session_hour_sin,first_session_hour_cos,preferred_hour_sin,preferred_hour_cos,first_session_dow_sin,first_session_dow_cos,preferred_day_sin,preferred_day_cos
user_001060,0,2,0,0,0,10,40.0,0,27.48,0.0,-27.48,0,5,1,0,0.0,0,9,369,41.0,34.44560929929967,110,5,120,13.333333333333334,11.478240283248997,36,0.0,0.0,0.0,0.0,0,1,0.1111111111111111,0.2222222222222222,4,3,1,0.1111111111111111,238,0.037815126050420166,387.59000000000003,43.06555555555556,17.402621290419948,73.95,19.41,321.39,35.71,133.06,-66.2,-7.355555555555556,52.84323918703109,87.4,-73.95,0.0,0,0.0,635.4,1,0.0,120,43.07,-635.4,0.829200959777084,-0.17079904022291595,0.0,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.0,1,3,5,-2.4941666666666666,-1.0333333333333334,-0.3333333333333334,0.6973536797372994,0.5794392523364486,0.0,0,1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.7183098591549296,0.603112840466926,0.6162790697674418,0.0,1.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336
user_001061,2,3,0,0,0,8,54.0,1,27.22,57.65,30.43,1,6,2,0,0.0,0,9,530,58.888888888888886,48.063615252195824,158,6,174,19.333333333333332,15.937377450509228,52,0.0,0.0,0.0,0.0,2,3,0.3333333333333333,0.0,4,3,4,0.4444444444444444,181,0.049723756906077346,564.5600000000001,62.728888888888896,36.24254559369569,126.23,17.16,862.93,95.88111111111111,348.53,298.37,33.15222222222222,89.79381420479055,222.3,-54.41,203.79,1,22.64333333333333,776.33,1,203.79,174,62.73,-572.5400000000001,1.5285000708516365,0.5285000708516366,0.36097137593878414,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,2,5,2.9303333333333343,10.366666666666669,3.4,1.2739679478348718,1.7853658536585366,0.0,1,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6,0.6655518394648829,0.6677740863787376,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.43388373911755823,-0.900968867902419
user_001062,11,1,0,0,0,13,18.0,0,10.78,0.0,-10.78,0,51,17,1,45.9,0,7,332,47.42857142857143,25.96059284670481,69,5,108,15.428571428571429,8.847921466972585,23,0.0,0.0,0.0,0.0,0,1,0.0,0.14285714285714285,5,3,1,0.14285714285714285,179,0.03910614525139665,194.56,27.794285714285714,13.976177180167278,52.93,10.78,85.53999999999999,12.219999999999999,56.25,-109.02,-15.574285714285713,24.815058504291876,22.95,-52.93,45.9,1,6.557142857142857,0.0,0,45.9,108,27.79,45.9,0.4396587171052631,-0.5603412828947368,0.23591694078947367,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0,2,5,1.8725,-3.6785714285714284,-1.3214285714285714,1.3968294835957038,1.0675182481751826,0.0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.6821705426356589,0.705685618729097,0.7190635451505016,0.258819045102521,-0.9659258262890682,0.0,1.0,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336
user_001063,15,3,0,0,0,29,58.0,0,27.05,49.33,22.28,1,59,19,0,0.0,0,5,205,41.0,27.829840100151493,81,16,66,13.2,9.444575162494075,27,0.0,0.0,0.0,0.0,5,2,0.0,0.2,3,2,2,0.4,279,0.017921146953405017,219.7,43.94,28.893570218995087,90.72,17.23,49.33,9.866,49.33,-170.37,-34.074,41.69076672358042,22.28,-90.72,108.05,1,21.61,869.94,1,108.05,66,43.94,-761.8900000000001,0.2245334547109695,-0.7754665452890306,0.4918070095584889,0.2,0.6,0.4,0.4,0,1,2,3.731,-12.700000000000001,-4.3,1.7415323906609665,0.30952380952380953,0.0,1,1,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.6527777777777778,0.705685618729097,0.7190635451505016,-0.7071067811865471,-0.7071067811865479,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.9749279121818236,-0.22252093395631434
user_001064,0,5,1,1,1,7,24.0,0,98.99,176.37,77.38,1,36,12,0,0.0,0,3,183,61.0,25.514701644346147,87,36,61,20.333333333333332,8.504900548115383,29,0.0,0.0,0.0,0.0,12,0,0.3333333333333333,0.3333333333333333,3,3,2,0.6666666666666666,94,0.031914893617021274,172.34,57.446666666666665,37.36703672133145,98.99,26.58,176.37,58.79,176.37,4.029999999999994,1.3433333333333313,66.61899153644802,77.38,-46.77,0.0,0,0.0,596.25,1,0.0,61,57.45,-596.25,1.0233840083555763,0.023384008355576153,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,2,2,-36.205,25.5,8.5,0.37049196888574604,2.0416666666666665,0.0,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6527777777777778,0.603112840466926,0.6162790697674418,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
user_001065,16,0,0,0,0,23,40.0,0,55.68,108.32,52.64,1,57,19,0,0.0,0,4,431,107.75,48.903817165261586,154,57,143,35.75,16.11159003119597,51,0.0,0.0,0.0,0.0,7,0,0.0,0.25,2,2,1,0.25,49,0.08163265306122448,168.85,42.2125,16.699569605232348,57.51,25.89,158.53,39.6325,108.32,-10.319999999999997,-2.579999999999999,48.784662207159606,52.64,-57.51,0.0,0,0.0,0.0,0,0.0,143,42.21,0.0,0.9388806633106308,-0.061119336689369246,0.0,0.5,0.5,0.25,0.25,0,1,3,-11.711,18.5,6.1,0.49173955296404276,1.042654028436019,0.0,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0.6858974358974359,0.6862068965517242,0.6764705882352942,-0.8660254037844384,-0.5000000000000004,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0
user_001066,17,4,0,1,0,21,31.0,0,62.05,0.0,-62.05,0,82,27,0,0.0,0,7,686,98.0,64.39720490828775,232,38,227,32.42857142857143,21.485321678277188,77,0.0,0.0,0.0,0.0,17,4,0.42857142857142855,0.14285714285714285,5,3,0,0.0,268,0.026119402985074626,222.99,31.85571428571429,17.987742916722354,62.05,12.0,116.46,16.637142857142855,102.11,-106.53,-15.218571428571428,36.558897881168605,54.65,-62.05,98.47,1,14.067142857142857,0.0,0,98.47,227,31.86,98.47,0.5222655724471948,-0.47773442755280504,0.4415893089376205,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.14285714285714285,0,1,4,-0.6171428571428567,3.5357142857142856,1.1428571428571428,0.8344860255802937,1.3760330578512396,0.0,1,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0.6444444444444445,0.6655518394648829,0.6677740863787376,-0.9659258262890683,-0.25881904510252063,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.433883739117558,-0.9009688679024191
user_001067,14,2,0,0,0,7,45.0,0,77.78,168.84,91.06,1,40,13,0,0.0,0,10,604,60.4,42.05868915376861,133,15,198,19.8,14.038043548396145,44,0.0,0.0,0.0,0.0,8,1,0.1,0.1,5,3,2,0.2,204,0.049019607843137254,409.04,40.904,17.485590384974454,77.78,18.82,392.92,39.292,168.84,-16.119999999999997,-1.6119999999999997,53.0490164952293,91.06,-62.51,126.91,1,12.690999999999999,0.0,0,126.91,198,40.9,126.91,0.9605906512810483,-0.03940934871895169,0.3102630549579503,0.4,0.2,0.4,0.2,1,3,5,-1.601333333333333,1.515151515151515,0.5090909090909091,0.8337666995427241,1.5062240663900412,0.0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.6938775510204082,0.603112840466926,0.6868327402135231,-0.4999999999999998,-0.8660254037844388,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336
user_001068,17,1,0,0,0,3,58.0,0,10.0,0.0,-10.0,0,22,7,0,0.0,0,9,363,40.333333333333336,22.399776784602118,84,13,118,13.11111111111111,7.606649138162684,28,0.0,0.0,0.0,0.0,2,3,0.3333333333333333,0.0,6,3,2,0.2222222222222222,339,0.02654867256637168,234.65,26.072222222222223,15.232850831162382,62.76,10.0,281.52,31.279999999999998,124.29,46.87,5.207777777777777,34.10279122659089,61.53,-28.85,288.73,2,32.08111111111111,0.0,0,288.73,118,26.07,288.73,1.1997443000213082,0.1997443000213083,1.230470914127424,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.2222222222222222,0,1,5,1.1620000000000006,-1.2166666666666668,-0.38333333333333336,1.3752027809965237,1.0735483870967741,0.0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0.6,0.603112840466926,0.6162790697674418,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419
user_001070,7,0,0,0,0,14,49.0,1,25.5,0.0,-25.5,0,72,24,0,0.0,1,4,168,42.0,23.366642891095843,72,22,55,13.75,7.932002689527197,24,0.0,0.0,0.0,0.0,1,0,0.25,0.0,2,3,1,0.25,52,0.07692307692307693,108.28999999999999,27.072499999999998,17.426786613333697,51.98,12.58,23.25,5.8125,23.25,-85.03999999999999,-21.259999999999998,23.997755450597175,5.02,-51.98,0.0,0,0.0,866.84,1,0.0,55,27.07,-866.84,0.2147012651214332,-0.7852987348785668,0.0,0.25,0.25,0.25,0.0,1,2,4,-7.2509999999999994,-16.8,-5.7,0.39765100671140946,0.3884297520661157,0.0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6858974358974359,0.6846153846153846,0.6868327402135231,0.9659258262890683,-0.25881904510252063,0.25881904510252074,0.9659258262890683,0.0,1.0,0.0,1.0
user_001072,11,6,1,0,0,1,50.0,0,39.48,72.34,32.86,1,50,16,0,0.0,0,5,333,66.6,42.22913686070318,136,29,109,21.8,14.20211251891774,45,0.0,0.0,0.0,0.0,6,1,0.2,0.0,4,2,0,0.0,100,0.05,175.59,35.118,14.759284196735289,50.19,15.4,103.99000000000001,20.798000000000002,72.34,-71.6,-14.319999999999999,37.284095805048025,32.86,-50.19,0.0,0,0.0,0.0,0,0.0,109,35.12,0.0,0.5922319038669629,-0.40776809613303716,0.0,0.4,0.4,0.2,0.2,0,1,3,1.243,-4.3,-1.3,1.166118678565837,0.5268817204301075,0.0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.6518518518518519,0.6862068965517242,0.6764705882352942,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.7818314824680298,0.6234898018587336
user_001074,10,3,0,0,0,12,29.0,0,19.62,49.38,29.76,1,17,5,0,0.0,0,9,550,61.111111111111114,66.30694617542804,233,17,180,20.0,22.02271554554524,77,0.0,0.0,0.0,0.0,11,3,0.4444444444444444,0.1111111111111111,5,3,3,0.3333333333333333,252,0.03571428571428571,250.77,27.863333333333333,17.57303900866324,54.19,10.59,236.67,26.296666666666667,87.97,-14.100000000000001,-1.5666666666666669,30.106453627087994,33.78,-48.82,0.0,0,0.0,0.0,0,0.0,180,27.86,0.0,0.9437731786098815,-0.05622682139011844,0.0,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.2222222222222222,0,2,5,-0.39050000000000024,15.533333333333333,5.1499999999999995,1.3718739850600843,2.7483870967741937,0.0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.6821705426356589,0.603112840466926,0.6162790697674418,0.49999999999999994,-0.8660254037844387,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.43388373911755823,-0.900968867902419
user_001076,2,0,0,0,0,1,39.0,1,18.46,0.0,-18.46,0,107,35,0,0.0,0,7,408,58.285714285714285,32.8619044168892,107,12,133,19.0,10.893423092245461,35,0.0,0.0,0.0,0.0,2,0,0.14285714285714285,0.0,5,2,4,0.5714285714285714,219,0.0319634703196347,195.97,27.995714285714286,13.90713588671041,53.79,15.19,120.4,17.2,41.37,-75.57,-10.795714285714284,27.843100196842816,21.03,-53.79,66.61,1,9.515714285714285,0.0,0,66.61,133,26.98,66.61,0.6143797520028577,-0.3856202479971424,0.3398989641271623,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0,2,5,0.7782142857142855,-6.928571428571428,-2.25,1.2467056106507268,0.5303347280334728,0.0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6527777777777778,0.603112840466926,0.6162790697674418,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.0,1.0,0.0,1.0
user_001077,16,1,0,0,0,23,26.0,0,22.27,0.0,-22.27,0,103,34,1,187.24,0,9,702,78.0,42.579337712087536,162,33,232,25.77777777777778,14.149008602882551,54,0.0,0.0,0.0,0.0,11,1,0.1111111111111111,0.1111111111111111,6,3,3,0.3333333333333333,108,0.08333333333333333,338.3,37.58888888888889,58.02353217541234,192.14,14.48,442.26,49.14,301.51,103.96000000000001,11.551111111111112,41.72241587098129,109.37,-22.61,187.24,1,20.804444444444446,635.67,1,187.24,232,37.59,-448.42999999999995,1.3073012119420633,0.3073012119420633,0.5534732485959208,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0,2,4,5.921166666666666,-4.916666666666667,-1.6500000000000001,3.0857142857142854,0.6290076335877862,0.0,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.6858974358974359,0.603112840466926,0.6162790697674418,-0.8660254037844384,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336
user_001078,18,3,0,1,1,7,39.0,0,25.85,43.52,17.67,1,25,8,0,0.0,0,3,132,44.0,40.95119045888654,91,16,43,14.333333333333334,13.650396819628847,30,0.0,0.0,0.0,0.0,18,2,0.3333333333333333,0.3333333333333333,3,2,0,0.0,137,0.021897810218978103,131.86,43.95333333333334,24.055727661688667,71.25,25.85,43.52,14.506666666666668,43.52,-88.34,-29.44666666666667,44.697485760759896,17.67,-71.25,0.0,0,0.0,0.0,0,0.0,43,43.95,0.0,0.3300470195662066,-0.6699529804337934,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,3,22.7,33.0,11.0,2.050483558994197,2.14,0.0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7183098591549296,0.603112840466926,0.6162790697674418,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.9749279121818236,-0.22252093395631434
user_001080,0,6,1,0,0,22,55.0,0,34.64,0.0,-34.64,0,81,27,0,0.0,0,9,320,35.55555555555556,26.669791483582653,81,5,103,11.444444444444445,9.084480049941094,27,0.0,0.0,0.0,0.0,0,6,0.3333333333333333,0.0,5,3,2,0.2222222222222222,200,0.045,474.61,52.73444444444445,43.07228375391509,129.78,15.31,345.86,38.42888888888889,218.16,-128.75,-14.305555555555555,56.11168218631284,88.38,-119.87,123.62,1,13.735555555555557,312.54,1,123.62,103,52.73,-188.92000000000002,0.7287246370704368,-0.2712753629295632,0.26046648827458335,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0,2,5,2.6456666666666675,-4.9,-1.6666666666666667,0.9414484245287348,0.820253164556962,0.0,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.6858974358974359,0.6655518394648829,0.6162790697674418,0.0,1.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.7818314824680299,0.6234898018587334
user_001081,9,6,1,0,0,13,40.0,1,24.02,0.0,-24.02,0,5,1,0,0.0,0,3,84,28.0,20.663978319771825,45,5,27,9.0,7.211102550927978,15,0.0,0.0,0.0,0.0,8,1,0.6666666666666666,0.3333333333333333,2,2,1,0.3333333333333333,63,0.047619047619047616,123.21,41.07,16.669046163473183,57.33,24.02,0.0,0.0,0.0,-123.21,-41.07,16.669046163473183,-24.02,-57.33,153.3,1,51.1,748.43,1,153.3,27,32.94,-595.1299999999999,0.0,-1.0,1.2442171901631363,0.0,0.0,0.3333333333333333,0.0,0,2,3,16.655,20.0,6.999999999999999,2.06473771856786,7.9,0.0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6821705426356589,0.6655518394648829,0.6677740863787376,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.7818314824680298,0.6234898018587336
user_001082,21,6,1,0,0,21,40.0,0,52.99,0.0,-52.99,0,88,29,0,0.0,0,7,337,48.142857142857146,20.070115191735294,88,24,110,15.714285714285714,6.626066850308854,29,0.0,0.0,0.0,0.0,0,6,0.5714285714285714,0.0,4,2,0,0.0,266,0.02631578947368421,269.27,38.46714285714285,19.82833974751434,63.82,11.36,260.52,37.21714285714285,176.15,-8.75,-1.25,58.10966385493323,112.33,-54.57,50.79,1,7.255714285714285,0.0,0,50.79,110,38.47,50.79,0.967504735024325,-0.032495264975674974,0.1886210866416608,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,0,1,5,0.16571428571428573,-6.321428571428571,-2.0357142857142856,1.3720184932226542,0.7455621301775147,0.0,1,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.6821705426356589,0.6862068965517242,0.6764705882352942,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.7818314824680299,0.6234898018587334
user_001084,6,0,0,1,0,12,69.0,0,71.53,0.0,-71.53,0,35,11,0,0.0,0,7,166,23.714285714285715,15.239360066554475,52,7,53,7.571428571428571,4.995235825502231,17,0.0,0.0,0.0,0.0,0,1,0.14285714285714285,0.2857142857142857,4,3,0,0.0,118,0.059322033898305086,496.99,70.99857142857142,32.76473786892011,109.58,21.52,1019.3199999999999,145.61714285714285,322.65,522.3299999999999,74.61857142857141,88.23379519371086,213.07,-71.53,106.64,1,15.234285714285715,0.0,0,106.64,53,71.0,106.64,2.0509869413871504,1.0509869413871504,0.21457172176502545,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.14285714285714285,0,1,4,-2.81,2.964285714285714,1.0357142857142856,0.6872734634071103,1.5555555555555556,0.0,1,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.6821705426356589,0.6655518394648829,0.6677740863787376,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,0.7818314824680298,0.6234898018587336
user_001085,5,2,0,0,0,27,49.0,0,41.37,0.0,-41.37,0,24,8,0,0.0,0,12,846,70.5,44.240047673819454,154,8,279,23.25,14.765592682744819,51,0.0,0.0,0.0,0.0,5,5,0.4166666666666667,0.0,5,3,3,0.25,267,0.0449438202247191,653.17,54.43083333333333,24.321113707429127,106.2,20.9,328.03,27.33583333333333,99.75,-325.14,-27.095,53.46047520449953,50.49,-106.2,299.53,3,24.96083333333333,776.82,1,299.53,279,54.43,-477.2900000000001,0.5022122877658189,-0.497787712234181,0.4585789304468974,0.4166666666666667,0.5,0.4166666666666667,0.25,1,4,5,-0.018916083916083706,4.538461538461538,1.5349650349650348,1.0717797443461161,2.2790697674418605,0.0,1,1,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.7272727272727273,0.6655518394648829,0.6677740863787376,0.9659258262890683,0.25881904510252074,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.9749279121818236,-0.2225209339563146
user_001086,2,5,1,0,0,14,50.0,1,19.98,0.0,-19.98,0,57,19,0,0.0,0,5,249,49.8,39.200765298652016,98,7,81,16.2,12.93058390019569,32,0.0,0.0,0.0,0.0,4,5,0.6,0.0,4,3,1,0.2,69,0.07246376811594203,177.1,35.42,33.13514297539698,93.41,10.11,0.0,0.0,0.0,-177.1,-35.42,33.13514297539698,-10.11,-93.41,92.47,1,18.494,0.0,0,92.47,81,35.42,92.47,0.0,-1.0,0.5221343873517786,0.0,0.4,0.8,0.2,0,1,2,-2.1360000000000006,-18.5,-6.2,1.8142466904811931,0.4043010752688172,0.0,1,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0.6821705426356589,0.603112840466926,0.6162790697674418,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
user_001088,19,3,0,0,0,17,47.0,0,15.59,38.73,23.14,1,133,44,0,0.0,0,14,798,57.0,31.25330751727296,133,11,261,18.642857142857142,10.536435996886402,44,0.0,0.0,0.0,0.0,8,3,0.0,0.07142857142857142,5,3,4,0.2857142857142857,291,0.048109965635738834,475.01,33.92928571428571,17.592534458721932,61.76,14.34,423.87,30.27642857142857,133.81,-51.13999999999999,-3.6528571428571426,46.16750562705523,76.78,-61.76,561.53,6,40.10928571428571,661.64,1,561.53,261,33.93,-100.11000000000001,0.8923391086503443,-0.10766089134965579,1.1821435338203405,0.35714285714285715,0.5714285714285714,0.42857142857142855,0.42857142857142855,1,2,5,-0.8309670329670328,-2.272527472527472,-0.7714285714285714,0.6755793855162439,0.7852348993288591,0.0,1,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6666666666666666,0.6846153846153846,0.6868327402135231,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.43388373911755823,-0.900968867902419
user_001090,11,2,0,1,0,26,42.0,1,18.48,0.0,-18.48,0,59,19,1,182.05,0,8,554,69.25,56.51232482514639,177,11,181,22.625,18.943053758945144,59,0.0,0.0,0.0,0.0,11,1,0.125,0.125,5,2,2,0.25,210,0.0380952380952381,285.94,35.7425,24.467607011253527,88.39,13.55,321.36,40.17,156.02,35.41999999999999,4.427499999999998,46.371588207189355,75.49,-44.01,182.05,1,22.75625,154.93,1,182.05,181,35.74,27.120000000000005,1.1238721410086032,0.12387214100860316,0.6366720290970134,0.375,0.25,0.25,0.25,0,2,5,6.074523809523809,0.35714285714285715,0.08333333333333333,2.2102840462557536,1.1145038167938932,0.0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.6858974358974359,0.603112840466926,0.6162790697674418,0.258819045102521,-0.9659258262890682,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.7818314824680298,0.6234898018587336
user_001091,20,1,0,0,0,7,44.0,0,116.93,336.91,219.98,1,62,20,0,0.0,0,5,264,52.8,22.74203157151973,84,26,86,17.2,7.694153624668538,28,0.0,0.0,0.0,0.0,6,1,0.0,0.0,3,3,0,0.0,31,0.16129032258064516,292.16999999999996,58.43399999999999,42.093185077872164,116.93,12.33,455.84000000000003,91.168,336.91,163.67,32.733999999999995,114.68397895957393,219.98,-80.71,0.0,0,0.0,0.0,0,0.0,86,58.43,0.0,1.5601875620358014,0.5601875620358011,0.0,0.6,0.4,0.2,0.0,1,2,4,-11.304000000000002,7.4,2.6,0.8402186806952394,1.3333333333333333,0.0,0,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.6821705426356589,0.8048780487804879,0.6868327402135231,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336
user_001092,1,4,0,0,0,13,44.0,0,43.49,0.0,-43.49,0,18,6,1,225.81,0,7,412,58.857142857142854,43.47960660443228,125,18,136,19.428571428571427,14.31615803741985,41,0.0,0.0,0.0,0.0,14,4,0.0,0.14285714285714285,5,3,1,0.14285714285714285,190,0.03684210526315789,224.71,32.10142857142857,13.13337406326776,53.7,14.66,243.10999999999999,34.73,89.96,18.399999999999995,2.6285714285714277,38.441058530591754,57.89,-43.49,225.81,1,32.25857142857143,154.71,1,225.81,136,32.1,71.1,1.0818833162743091,0.08188331627430909,1.0048951982555294,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.0,1,2,4,-1.7578571428571432,6.392857142857142,2.071428571428571,0.7567724631202503,2.8017241379310347,0.0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.6858974358974359,0.6846153846153846,0.6868327402135231,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.433883739117558,-0.9009688679024191
user_001093,9,0,0,0,0,27,53.0,0,17.96,0.0,-17.96,0,26,8,0,0.0,0,6,283,47.166666666666664,26.88803947235028,95,24,92,15.333333333333334,8.846845012017939,31,0.0,0.0,0.0,0.0,9,0,0.16666666666666666,0.0,4,3,1,0.16666666666666666,63,0.09523809523809523,138.94,23.156666666666666,15.976334581707617,55.35,14.41,202.57,33.76166666666666,123.33,63.63,10.605,33.616369078173804,67.98,-17.96,0.0,0,0.0,0.0,0,0.0,92,23.16,0.0,1.4579674679717864,0.4579674679717864,0.0,0.5,0.5,0.0,0.0,1,3,3,1.1845714285714284,10.999999999999998,3.714285714285714,1.893980420745678,1.5727272727272728,0.0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.6,0.603112840466926,0.6162790697674418,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0
