user_id,total_sessions,first_session,last_session,total_bet,avg_bet,max_bet,total_win,avg_win,total_net_result,avg_net_result,total_deposits,total_withdrawals,total_time_played,avg_session_length,total_games,avg_games_per_session,account_age_days,vip_tier,country,primary_device,churn
user_001114,11,2023-09-19 02:41:43.766495+00:00,2024-08-26 11:45:06.088488+00:00,500.25,45.47727272727273,97.21,510.1,46.372727272727275,9.850000000000009,0.8954545454545463,384.45,252.25,602,54.72727272727273,197,17.90909090909091,351,bronze,CA,tablet,0
user_001115,8,2023-08-12 09:35:02.992856+00:00,2024-12-30 02:11:04.088841+00:00,328.33,41.04125,85.21,169.20999999999998,21.151249999999997,-159.12,-19.89,239.5,128.77,482,60.25,158,19.75,522,bronze,DE,desktop,0
user_001116,3,2024-05-08 16:43:05.760003+00:00,2024-08-26 04:58:25.437520+00:00,321.6,107.2,248.86,568.15,189.38333333333333,246.55,82.18333333333334,0.0,0.0,320,106.66666666666667,105,35.0,125,bronze,ES,desktop,1
user_001118,12,2023-11-28 00:56:02.497309+00:00,2024-09-12 23:47:25.967819+00:00,639.13,53.26083333333333,196.55,375.57000000000005,31.297500000000003,-263.56,-21.963333333333335,263.86,0.0,593,49.416666666666664,194,16.166666666666668,302,bronze,ES,mobile,0
user_001119,7,2024-03-06 20:50:25.572584+00:00,2024-12-14 06:25:59.302177+00:00,265.6,37.94285714285714,79.09,334.33000000000004,47.761428571428574,68.73,9.81857142857143,50.15,743.38,539,77.0,177,25.285714285714285,282,bronze,BR,desktop,0
user_001120,4,2023-08-08 10:49:40.229392+00:00,2023-10-05 04:35:51.939085+00:00,241.71,60.4275,99.08,84.22,21.055,-157.49,-39.3725,0.0,0.0,213,53.25,70,17.5,61,bronze,AU,mobile,1
user_001122,3,2024-11-29 13:12:25.492114+00:00,2024-12-19 09:53:36.192322+00:00,229.97,76.65666666666667,146.87,0.0,0.0,-229.97,-76.65666666666667,77.52,0.0,280,93.33333333333333,92,30.666666666666668,31,bronze,ES,mobile,1
user_001123,7,2023-08-27 11:20:33.917619+00:00,2023-12-28 00:07:15.082229+00:00,218.63,31.232857142857142,55.42,191.56,27.365714285714287,-27.069999999999997,-3.8671428571428565,505.91,0.0,242,34.57142857142857,78,11.142857142857142,138,silver,US,tablet,0
user_001125,4,2024-04-06 00:51:58.322312+00:00,2024-07-31 20:52:04.443356+00:00,229.59,57.3975,77.72,114.7,28.675,-114.89,-28.7225,0.0,0.0,264,66.0,87,21.75,124,bronze,CA,desktop,1
user_001126,6,2024-10-19 04:50:01.750877+00:00,2024-12-15 05:00:52.323793+00:00,425.5,70.91666666666667,152.17,304.68,50.78,-120.82,-20.136666666666667,86.87,0.0,450,75.0,147,24.5,72,bronze,US,mobile,0
user_001127,7,2024-05-22 12:07:57.615121+00:00,2024-12-22 22:57:05.029026+00:00,234.28,33.46857142857143,49.61,130.64,18.662857142857142,-103.64,-14.805714285714286,207.36,0.0,421,60.142857142857146,137,19.571428571428573,220,bronze,ES,desktop,0
user_001128,6,2024-06-11 14:12:48.384619+00:00,2024-07-20 04:40:46.335353+00:00,469.9,78.31666666666666,253.9,41.38,6.896666666666667,-428.52,-71.42,39.09,0.0,451,75.16666666666667,147,24.5,64,bronze,AU,desktop,1
user_001129,9,2023-11-17 03:34:28.375106+00:00,2024-06-25 12:57:13.340480+00:00,290.14,32.23777777777778,69.29,211.32,23.48,-78.82000000000001,-8.757777777777779,114.93,0.0,735,81.66666666666667,242,26.88888888888889,239,bronze,ES,desktop,0
user_001130,7,2024-03-26 06:43:40.588219+00:00,2024-12-17 19:25:34.391445+00:00,328.06,46.86571428571428,81.99,242.84,34.691428571428574,-85.22,-12.174285714285714,105.0,1136.08,271,38.714285714285715,89,12.714285714285714,270,bronze,IT,mobile,0
user_001131,7,2024-11-09 14:31:22.772626+00:00,2024-12-28 05:46:57.359963+00:00,171.72,24.53142857142857,45.55,80.84,11.54857142857143,-90.88,-12.982857142857142,259.51,0.0,607,86.71428571428571,200,28.571428571428573,68,bronze,AU,desktop,0
user_001133,4,2024-11-19 01:01:39.708155+00:00,2024-12-09 07:57:40.292245+00:00,103.85,25.9625,42.16,122.96000000000001,30.740000000000002,19.11,4.7775,70.27,0.0,264,66.0,86,21.5,48,bronze,AU,desktop,0
user_001134,4,2024-07-30 21:25:50.743365+00:00,2024-12-14 18:28:49.789152+00:00,96.75,24.1875,35.35,28.02,7.005,-68.73,-17.1825,0.0,0.0,213,53.25,69,17.25,144,bronze,US,tablet,1
user_001135,5,2024-08-29 23:22:07.931741+00:00,2024-12-19 01:48:28.121882+00:00,131.34,26.268,43.48,62.03,12.406,-69.31,-13.862,97.65,110.07,505,101.0,166,33.2,122,bronze,UK,desktop,0
user_001139,3,2024-12-15 06:11:58.427206+00:00,2024-12-30 05:40:51.376551+00:00,88.27,29.423333333333332,51.51,47.42,15.806666666666667,-40.849999999999994,-13.616666666666665,0.0,0.0,103,34.333333333333336,34,11.333333333333334,38,bronze,ES,desktop,1
user_001142,3,2024-11-10 07:39:29.818819+00:00,2024-12-21 12:34:37.393431+00:00,81.13,27.043333333333333,34.98,140.44,46.81333333333333,59.31,19.77,0.0,0.0,123,41.0,39,13.0,47,bronze,IT,desktop,1
user_001143,7,2024-07-04 18:14:07.690079+00:00,2024-12-07 16:59:46.469228+00:00,246.17,35.167142857142856,71.08,232.82999999999998,33.26142857142857,-13.340000000000002,-1.905714285714286,0.0,0.0,495,70.71428571428571,163,23.285714285714285,182,bronze,DE,desktop,1
user_001145,8,2023-08-11 12:16:14.277534+00:00,2024-01-23 11:42:44.176362+00:00,336.10999999999996,42.013749999999995,83.17,0.0,0.0,-336.10999999999996,-42.013749999999995,341.13,0.0,407,50.875,132,16.5,168,bronze,AU,mobile,0
user_001146,8,2024-07-09 18:30:45.381193+00:00,2024-12-07 04:11:01.060356+00:00,418.73,52.34125,104.26,275.33000000000004,34.416250000000005,-143.4,-17.925,282.73,0.0,463,57.875,151,18.875,168,bronze,AU,tablet,0
user_001148,8,2024-09-09 10:41:13.602660+00:00,2024-12-30 06:42:40.428400+00:00,362.76,45.345,86.27,198.2,24.775,-164.56,-20.57,207.36,0.0,529,66.125,173,21.625,118,bronze,UK,tablet,0
user_001149,7,2024-04-05 14:07:28.469870+00:00,2024-07-07 08:47:35.193735+00:00,285.77,40.824285714285715,95.58,418.28999999999996,59.755714285714284,132.52,18.931428571428572,147.29,654.62,569,81.28571428571429,187,26.714285714285715,99,bronze,CA,desktop,0
user_001150,5,2024-06-04 21:20:09.048516+00:00,2024-08-10 23:47:53.270457+00:00,219.17,43.833999999999996,121.53,314.74,62.948,95.57000000000001,19.114,46.43,0.0,126,25.2,41,8.2,93,bronze,FR,desktop,1
user_001151,10,2023-11-04 20:32:51.328072+00:00,2024-07-16 02:10:50.664838+00:00,447.5,44.75,186.14,494.57,49.457,47.06999999999997,4.706999999999997,61.6,728.89,525,52.5,171,17.1,277,bronze,DE,mobile,0
user_001152,2,2024-12-27 21:40:37.539401+00:00,2024-12-29 02:55:18.395054+00:00,92.36000000000001,46.18000000000001,77.18,88.14,44.07,-4.219999999999999,-2.1099999999999994,245.83999999999997,0.0,60,30.0,19,9.5,12,bronze,BR,desktop,0
user_001154,2,2024-08-24 23:18:22.590387+00:00,2024-11-04 20:19:04.576950+00:00,91.69,45.845,53.27,0.0,0.0,-91.69,-45.845,214.47,0.0,195,97.5,64,32.0,102,bronze,ES,desktop,1
user_001155,6,2023-11-29 05:09:48.871291+00:00,2024-04-13 22:49:12.617185+00:00,331.23,55.205000000000005,129.75,284.28999999999996,47.38166666666666,-46.94000000000001,-7.823333333333335,0.0,0.0,520,86.66666666666667,170,28.333333333333332,165,bronze,MX,desktop,1
user_001156,5,2024-09-08 16:32:56.897753+00:00,2024-12-17 19:33:17.630657+00:00,171.95,34.39,62.71,265.24,53.048,93.29,18.658,0.0,0.0,281,56.2,93,18.6,106,bronze,IT,desktop,1
user_001157,7,2023-11-06 16:43:31.338282+00:00,2024-02-02 18:02:48.751268+00:00,255.69,36.527142857142856,57.32,52.209999999999994,7.458571428571427,-203.48000000000002,-29.06857142857143,0.0,0.0,514,73.42857142857143,169,24.142857142857142,117,bronze,IT,mobile,1
user_001158,6,2024-07-24 00:29:57.372830+00:00,2024-12-22 09:33:50.412996+00:00,447.12,74.52,172.91,820.39,136.73166666666665,373.27,62.211666666666666,0.0,0.0,190,31.666666666666668,61,10.166666666666666,172,bronze,MX,desktop,1
user_001159,5,2024-10-14 04:27:56.278981+00:00,2024-11-27 06:04:49.473076+00:00,168.86,33.772000000000006,54.3,143.70999999999998,28.741999999999997,-25.15,-5.029999999999999,0.0,0.0,470,94.0,155,31.0,70,bronze,US,tablet,1
user_001160,6,2024-08-07 15:03:11.571946+00:00,2024-09-25 17:11:31.606333+00:00,191.58,31.930000000000003,62.82,171.09,28.515,-20.490000000000002,-3.4150000000000005,146.29,0.0,335,55.833333333333336,109,18.166666666666668,59,bronze,FR,tablet,1
user_001162,7,2023-08-09 00:25:15.185292+00:00,2024-08-15 16:36:09.586110+00:00,232.63,33.23285714285714,94.7,344.37,49.19571428571429,111.73999999999998,15.96285714285714,0.0,873.25,245,35.0,79,11.285714285714286,375,bronze,DE,mobile,1
user_001163,10,2023-11-30 06:31:54.183501+00:00,2024-03-25 21:28:34.147734+00:00,347.42,34.742000000000004,52.4,370.12,37.012,22.700000000000003,2.2700000000000005,636.89,0.0,502,50.2,165,16.5,146,silver,US,desktop,0
user_001164,12,2023-12-26 02:44:12.372666+00:00,2024-12-09 10:37:42.149540+00:00,378.96999999999997,31.58083333333333,70.71,250.26,20.855,-128.71,-10.725833333333334,113.94,1533.5900000000001,849,70.75,277,23.083333333333332,368,bronze,BR,tablet,0
user_001167,9,2023-09-04 12:03:49.272069+00:00,2024-09-03 06:51:23.135075+00:00,394.01,43.778888888888886,112.66,398.99,44.33222222222222,4.979999999999961,0.553333333333329,196.29,372.64,405,45.0,132,14.666666666666666,365,bronze,ES,mobile,0
user_001168,3,2024-09-06 23:58:50.228039+00:00,2024-09-28 01:13:46.232754+00:00,151.51,50.50333333333333,108.06,86.39,28.796666666666667,-65.12,-21.706666666666667,177.29,0.0,122,40.666666666666664,40,13.333333333333334,26,bronze,MX,desktop,1
user_001171,9,2024-01-13 06:25:08.226592+00:00,2024-08-10 04:44:29.061216+00:00,384.3,42.7,98.32,165.96,18.44,-218.34,-24.26,0.0,0.0,488,54.22222222222222,160,17.77777777777778,218,bronze,DE,tablet,1
user_001173,8,2023-10-25 15:33:36.486114+00:00,2024-05-15 19:59:06.612412+00:00,276.33000000000004,34.541250000000005,66.65,375.75,46.96875,99.42,12.4275,0.0,475.56,368,46.0,120,15.0,215,bronze,IT,mobile,1
user_001174,4,2024-11-09 08:59:02.091686+00:00,2024-12-20 12:20:40.974097+00:00,98.27,24.5675,41.11,79.27000000000001,19.817500000000003,-18.999999999999996,-4.749999999999999,171.48,0.0,192,48.0,63,15.75,50,bronze,ES,mobile,0
user_001175,10,2024-04-28 05:14:29.836056+00:00,2024-12-09 04:10:07.044242+00:00,303.85,30.385,56.14,333.49,33.349000000000004,29.64,2.964,155.75,904.23,523,52.3,170,17.0,243,bronze,UK,mobile,0
user_001176,1,2024-12-25 00:47:31.289052+00:00,2024-12-25 00:47:31.289052+00:00,15.05,15.05,15.05,23.88,23.88,8.83,8.83,44.53,0.0,52,52.0,17,17.0,1,bronze,FR,mobile,1
user_001177,4,2024-07-05 01:00:42.212766+00:00,2024-12-07 04:02:12.133807+00:00,90.03999999999999,22.509999999999998,41.61,106.57,26.6425,16.529999999999994,4.1324999999999985,0.0,0.0,479,119.75,158,39.5,155,bronze,ES,mobile,1
user_001178,4,2023-10-19 00:37:40.046243+00:00,2023-11-25 20:06:51.028347+00:00,283.71,70.9275,228.95,0.0,0.0,-283.71,-70.9275,0.0,0.0,177,44.25,57,14.25,40,bronze,MX,tablet,1
user_001180,2,2024-12-15 16:00:24.079017+00:00,2024-12-22 12:26:11.265332+00:00,45.13,22.565,25.01,55.42,27.71,10.29,5.145,0.0,0.0,193,96.5,63,31.5,7,bronze,CA,desktop,1
user_001181,6,2024-10-27 01:18:51.471781+00:00,2024-12-24 19:40:06.820380+00:00,243.14,40.52333333333333,66.5,34.15,5.691666666666666,-208.98999999999998,-34.83166666666666,0.0,0.0,258,43.0,85,14.166666666666666,63,bronze,CA,mobile,1
user_001182,8,2024-05-29 02:38:23.701265+00:00,2024-11-22 14:26:46.020233+00:00,537.82,67.2275,233.79,153.98,19.2475,-383.84000000000003,-47.980000000000004,0.0,783.42,644,80.5,213,26.625,202,bronze,IT,tablet,1
user_001183,8,2024-07-09 11:02:09.409122+00:00,2024-11-23 17:10:28.791714+00:00,342.44,42.805,87.74,485.46,60.6825,143.01999999999998,17.877499999999998,207.5,0.0,575,71.875,190,23.75,160,bronze,DE,tablet,0
user_001184,4,2024-04-30 14:38:02.798043+00:00,2024-09-17 16:40:52.861637+00:00,158.74,39.685,55.4,152.93,38.2325,-5.810000000000002,-1.4525000000000006,447.33,0.0,205,51.25,67,16.75,146,bronze,ES,desktop,0
user_001185,4,2024-08-17 08:25:35.345629+00:00,2024-12-16 10:52:19.532637+00:00,135.45,33.8625,58.6,26.14,6.535,-109.31,-27.3275,0.0,0.0,279,69.75,92,23.0,141,bronze,MX,desktop,1
user_001186,6,2024-06-17 11:52:34.396859+00:00,2024-12-04 16:44:38.208105+00:00,217.32999999999998,36.221666666666664,61.36,119.9,19.983333333333334,-97.42999999999999,-16.238333333333333,143.62,502.64,510,85.0,167,27.833333333333332,187,bronze,MX,desktop,1
user_001187,6,2024-05-26 21:51:02.942496+00:00,2024-12-03 10:10:37.240268+00:00,246.19,41.031666666666666,91.07,317.68,52.946666666666665,71.49000000000001,11.915000000000001,0.0,0.0,469,78.16666666666667,154,25.666666666666668,206,bronze,FR,tablet,1
user_001188,3,2024-09-21 16:38:12.491326+00:00,2024-12-29 18:47:26.596884+00:00,101.1,33.699999999999996,48.17,86.24,28.746666666666666,-14.860000000000007,-4.953333333333336,149.7,0.0,117,39.0,38,12.666666666666666,120,bronze,US,tablet,0
user_001189,7,2024-07-20 20:27:01.358007+00:00,2024-12-29 09:57:48.367250+00:00,339.21,48.458571428571425,115.22,56.55,8.078571428571427,-282.65999999999997,-40.379999999999995,0.0,271.27,363,51.857142857142854,119,17.0,187,bronze,UK,mobile,1
user_001190,10,2024-01-02 22:06:23.657793+00:00,2024-12-02 06:14:31.011066+00:00,330.08,33.007999999999996,70.2,69.72,6.9719999999999995,-260.36,-26.036,0.0,768.08,825,82.5,272,27.2,353,bronze,UK,mobile,1
user_001191,8,2024-03-23 17:43:11.171692+00:00,2024-09-20 11:55:38.472624+00:00,313.29,39.16125,100.18,165.04,20.63,-148.25,-18.53125,75.31,0.0,553,69.125,182,22.75,203,bronze,IT,desktop,0
user_001192,5,2023-12-11 19:19:40.132427+00:00,2024-01-29 05:10:20.808810+00:00,222.25,44.45,97.71,241.57,48.314,19.32,3.864,199.66,0.0,365,73.0,121,24.2,48,bronze,AU,mobile,0
user_001193,6,2024-07-04 07:14:10.994312+00:00,2024-10-14 11:15:55.632037+00:00,202.15,33.69166666666667,42.36,149.11,24.85166666666667,-53.03999999999999,-8.839999999999998,0.0,0.0,459,76.5,150,25.0,129,bronze,CA,tablet,1
user_001194,5,2024-09-27 16:16:52.421460+00:00,2024-12-05 06:14:10.467753+00:00,222.02,44.404,111.98,371.36,74.272,149.34,29.868000000000002,86.27,993.11,253,50.6,83,16.6,77,bronze,ES,desktop,0
user_001195,5,2024-10-21 03:37:19.093298+00:00,2024-12-02 07:36:09.691087+00:00,200.97,40.194,69.3,245.04,49.007999999999996,44.07000000000001,8.814000000000002,71.45,700.13,341,68.2,111,22.2,71,bronze,ES,mobile,0
user_001196,5,2024-12-07 07:39:49.066994+00:00,2024-12-30 21:51:04.457136+00:00,295.98,59.196000000000005,126.37,214.8,42.96,-81.18,-16.236,0.0,0.0,364,72.8,120,24.0,24,bronze,US,desktop,1
user_001199,7,2023-08-14 06:23:47.496041+00:00,2023-10-13 06:56:48.467861+00:00,159.5,22.785714285714285,53.09,162.72,23.245714285714286,3.2200000000000077,0.46000000000000113,0.0,0.0,505,72.14285714285714,167,23.857142857142858,65,bronze,DE,mobile,1
user_001200,8,2023-10-25 18:57:11.644162+00:00,2024-02-19 22:50:08.805193+00:00,428.52,53.565,126.44,726.2099999999999,90.77624999999999,297.69000000000005,37.21125000000001,0.0,519.64,544,68.0,179,22.375,132,bronze,ES,mobile,1
user_001201,12,2024-04-01 12:20:52.149009+00:00,2024-11-06 01:20:21.051419+00:00,392.49,32.7075,83.28,108.31,9.025833333333333,-284.18,-23.68166666666667,328.85,158.91,599,49.916666666666664,194,16.166666666666668,234,bronze,FR,desktop,0
user_001202,10,2023-08-15 01:58:58.025034+00:00,2024-06-20 13:42:30.243370+00:00,495.64,49.564,131.48,783.78,78.378,288.14,28.814,271.48,143.71,515,51.5,169,16.9,312,bronze,AU,mobile,0
user_001203,9,2024-03-21 09:58:04.175982+00:00,2024-11-10 06:05:07.969961+00:00,422.74,46.971111111111114,132.31,223.77,24.863333333333333,-198.97,-22.107777777777777,0.0,775.42,695,77.22222222222223,229,25.444444444444443,243,bronze,AU,mobile,1
user_001204,8,2023-09-28 14:20:51.369555+00:00,2024-07-28 04:16:34.459116+00:00,491.56,61.445,177.99,496.28000000000003,62.035000000000004,4.720000000000002,0.5900000000000003,363.6,0.0,516,64.5,169,21.125,310,bronze,IT,desktop,0
user_001205,9,2024-03-05 23:42:29.733242+00:00,2024-09-09 02:48:19.362064+00:00,446.78,49.642222222222216,122.77,315.48,35.053333333333335,-131.3,-14.58888888888889,57.59,377.48,671,74.55555555555556,221,24.555555555555557,207,bronze,MX,mobile,0
user_001207,4,2023-10-07 08:36:11.348182+00:00,2023-11-15 02:00:32.551154+00:00,103.85,25.9625,35.98,34.44,8.61,-69.41,-17.3525,89.86,0.0,169,42.25,55,13.75,60,bronze,IT,desktop,0
user_001208,9,2024-03-26 23:03:38.501093+00:00,2024-12-26 22:29:44.017044+00:00,280.56,31.173333333333332,93.1,347.27,38.58555555555555,66.71000000000001,7.412222222222223,132.01,324.87,486,54.0,158,17.555555555555557,305,bronze,ES,mobile,0
user_001210,11,2023-10-18 03:25:33.040888+00:00,2024-07-08 22:41:34.429949+00:00,593.95,53.99545454545455,113.06,633.03,57.54818181818182,39.07999999999997,3.55272727272727,360.2,679.56,731,66.45454545454545,241,21.90909090909091,281,bronze,US,tablet,0
user_001211,4,2024-10-24 10:49:14.242009+00:00,2024-12-20 06:09:58.055798+00:00,151.13,37.7825,60.76,67.92,16.98,-83.21000000000001,-20.802500000000002,203.46,0.0,208,52.0,69,17.25,66,bronze,UK,desktop,0
user_001212,6,2024-03-20 18:19:49.422261+00:00,2024-10-03 09:54:55.012564+00:00,367.12,61.18666666666667,152.37,91.29,15.215000000000002,-275.83,-45.971666666666664,85.04,0.0,364,60.666666666666664,118,19.666666666666668,213,bronze,DE,mobile,0
user_001214,6,2023-09-20 13:09:28.971134+00:00,2024-02-25 22:39:05.137069+00:00,206.28,34.38,43.43,137.44,22.906666666666666,-68.84,-11.473333333333334,257.69,394.85,300,50.0,96,16.0,183,bronze,FR,mobile,0
user_001216,9,2024-03-30 04:29:02.255639+00:00,2024-12-28 11:36:15.749702+00:00,390.56,43.39555555555555,65.23,612.1800000000001,68.02000000000001,221.62,24.624444444444446,38.43,1070.81,335,37.22222222222222,108,12.0,292,bronze,US,desktop,1
user_001217,8,2024-03-08 10:42:40.695282+00:00,2024-11-10 16:05:28.182001+00:00,499.88,62.485,121.9,523.98,65.4975,24.10000000000001,3.012500000000001,0.0,0.0,513,64.125,168,21.0,259,bronze,BR,mobile,1
user_001218,7,2024-01-25 00:16:00.335393+00:00,2024-12-02 11:43:18.712150+00:00,194.85000000000002,27.83571428571429,72.01,261.54999999999995,37.36428571428571,66.69999999999999,9.528571428571427,86.01,0.0,659,94.14285714285714,219,31.285714285714285,324,bronze,FR,desktop,0
user_001219,9,2023-09-21 06:41:48.066030+00:00,2024-12-02 04:21:55.455325+00:00,449.44,49.937777777777775,84.84,453.65999999999997,50.406666666666666,4.220000000000006,0.4688888888888896,388.93000000000006,0.0,492,54.666666666666664,162,18.0,445,bronze,BR,desktop,0
user_001221,6,2024-08-03 00:22:25.725053+00:00,2024-11-19 09:02:40.071191+00:00,414.07,69.01166666666667,151.22,189.05,31.508333333333336,-225.02000000000004,-37.50333333333334,0.0,0.0,392,65.33333333333333,128,21.333333333333332,121,bronze,ES,tablet,1
user_001222,9,2024-04-28 09:00:49.847328+00:00,2024-11-03 14:15:17.601259+00:00,256.83,28.536666666666665,41.95,16.38,1.8199999999999998,-240.45,-26.716666666666665,0.0,0.0,663,73.66666666666667,218,24.22222222222222,197,bronze,BR,desktop,1
user_001223,5,2024-09-11 10:39:14.508230+00:00,2024-12-21 05:48:07.216720+00:00,259.23,51.846000000000004,106.24,60.37,12.074,-198.85999999999999,-39.772,0.0,0.0,266,53.2,88,17.6,101,bronze,DE,desktop,1
user_001224,9,2024-10-12 05:33:01.314663+00:00,2024-11-28 05:27:20.771879+00:00,421.39,46.82111111111111,89.89,136.26,15.139999999999999,-285.13,-31.68111111111111,660.36,374.4,600,66.66666666666667,197,21.88888888888889,57,silver,FR,desktop,0
user_001225,6,2024-01-28 17:24:32.265382+00:00,2024-04-02 21:48:17.074124+00:00,255.79,42.63166666666667,66.05,176.67000000000002,29.445000000000004,-79.11999999999999,-13.186666666666666,0.0,700.73,277,46.166666666666664,90,15.0,94,bronze,MX,tablet,1
user_001227,5,2023-10-11 01:15:27.033326+00:00,2024-04-30 14:52:26.728781+00:00,213.13,42.626,74.75,24.32,4.864,-188.81,-37.762,0.0,0.0,125,25.0,39,7.8,231,bronze,BR,mobile,1
user_001231,8,2023-11-16 21:49:00.474429+00:00,2024-03-04 06:27:58.137423+00:00,350.64,43.83,84.02,256.71999999999997,32.089999999999996,-93.92,-11.74,0.0,0.0,373,46.625,122,15.25,136,bronze,MX,tablet,1
user_001232,6,2024-03-11 06:21:53.494370+00:00,2024-12-29 14:20:46.403947+00:00,299.86,49.97666666666667,187.67,106.19,17.698333333333334,-193.67,-32.27833333333333,138.69,0.0,438,73.0,144,24.0,308,bronze,FR,mobile,0
user_001233,3,2024-01-05 22:05:16.354248+00:00,2024-05-02 04:46:04.825422+00:00,136.07,45.35666666666666,50.03,177.69,59.23,41.620000000000005,13.873333333333335,166.07999999999998,0.0,72,24.0,23,7.666666666666667,124,bronze,US,desktop,0
user_001234,7,2024-03-07 02:48:26.481120+00:00,2024-12-27 00:46:19.911293+00:00,335.31,47.901428571428575,115.12,699.46,99.92285714285715,364.15,52.021428571428565,459.78999999999996,0.0,340,48.57142857142857,111,15.857142857142858,315,bronze,MX,mobile,0
user_001235,10,2023-09-20 02:23:57.084992+00:00,2024-12-01 20:45:19.888581+00:00,583.05,58.30499999999999,170.41,170.94,17.094,-412.11,-41.211,687.3399999999999,216.18,554,55.4,181,18.1,452,silver,ES,tablet,0
user_001236,7,2024-09-04 04:11:00.067178+00:00,2024-12-20 05:47:15.590499+00:00,231.49,33.07,106.06,37.52,5.36,-193.97,-27.71,0.0,141.15,407,58.142857142857146,135,19.285714285714285,125,bronze,UK,mobile,1
user_001238,5,2024-10-14 22:29:16.075766+00:00,2024-12-23 17:52:38.326191+00:00,255.14,51.028,96.93,264.25,52.85,9.11,1.8219999999999998,323.65999999999997,171.27,251,50.2,82,16.4,96,bronze,CA,desktop,0
user_001240,13,2024-06-22 08:59:04.854014+00:00,2024-12-27 16:43:20.343031+00:00,707.42,54.41692307692308,113.62,447.87,34.45153846153846,-259.54999999999995,-19.96538461538461,349.85,0.0,828,63.69230769230769,271,20.846153846153847,191,bronze,IT,desktop,0
user_001241,4,2023-11-20 18:16:05.938553+00:00,2024-03-25 01:21:00.123833+00:00,118.57,29.6425,59.54,151.58,37.895,33.010000000000005,8.252500000000001,0.0,0.0,50,12.5,16,4.0,141,bronze,DE,tablet,1
user_001243,10,2024-07-15 23:14:56.717293+00:00,2024-12-27 00:57:16.297148+00:00,640.73,64.07300000000001,168.32,191.58,19.158,-449.15,-44.915,108.07,742.46,560,56.0,183,18.3,167,bronze,IT,tablet,1
user_001244,3,2024-10-17 09:32:38.252571+00:00,2024-12-29 13:27:02.754913+00:00,107.81,35.93666666666667,56.3,108.93,36.31,1.1200000000000045,0.37333333333333485,0.0,0.0,275,91.66666666666667,91,30.333333333333332,83,bronze,US,desktop,1
user_001245,5,2024-05-20 03:27:06.082760+00:00,2024-07-16 08:45:29.922893+00:00,117.13,23.426,33.09,112.37,22.474,-4.759999999999998,-0.9519999999999996,97.76,1478.37,263,52.6,87,17.4,82,bronze,MX,desktop,1
user_001246,7,2024-08-07 07:25:31.124726+00:00,2024-12-10 20:36:22.036299+00:00,298.95,42.707142857142856,79.12,51.71,7.387142857142857,-247.24,-35.32,0.0,762.06,280,40.0,90,12.857142857142858,141,bronze,CA,mobile,1
user_001247,7,2024-08-22 23:29:33.578029+00:00,2024-12-03 16:54:52.035220+00:00,294.56,42.08,97.44,254.14,36.30571428571428,-40.42000000000002,-5.774285714285718,0.0,0.0,466,66.57142857142857,152,21.714285714285715,128,bronze,CA,mobile,1
user_001249,16,2023-10-06 13:48:09.984889+00:00,2024-10-10 08:49:56.121243+00:00,729.34,45.58375,148.48,270.94,16.93375,-458.4,-28.65,164.51,1462.25,1107,69.1875,363,22.6875,387,bronze,BR,desktop,0
user_001251,2,2024-12-07 19:22:05.958404+00:00,2024-12-30 16:07:04.987645+00:00,148.12,74.06,116.7,37.61,18.805,-110.51,-55.255,0.0,0.0,83,41.5,27,13.5,36,bronze,AU,desktop,1
user_001252,9,2023-11-23 06:11:49.698637+00:00,2024-03-25 06:01:05.470142+00:00,419.51,46.61222222222222,126.81,188.3,20.922222222222224,-231.21,-25.69,619.11,861.65,595,66.11111111111111,194,21.555555555555557,140,silver,US,desktop,0
user_001253,5,2024-08-31 21:36:16.969477+00:00,2024-09-28 08:21:28.839448+00:00,231.97,46.394,88.48,290.41,58.08200000000001,58.440000000000005,11.688,187.49,0.0,161,32.2,53,10.6,29,bronze,CA,tablet,0
user_001254,9,2023-09-05 17:33:34.968991+00:00,2024-04-26 22:00:00.810177+00:00,452.42,50.26888888888889,115.68,401.83,44.647777777777776,-50.59000000000001,-5.621111111111112,142.06,943.7,624,69.33333333333333,205,22.77777777777778,242,bronze,IT,tablet,0
user_001255,17,2023-11-12 13:49:22.782853+00:00,2024-09-22 09:29:37.404601+00:00,915.5,53.85294117647059,220.73,626.47,36.851176470588236,-289.03,-17.00176470588235,329.61,1138.9,1044,61.411764705882355,342,20.11764705882353,339,bronze,US,mobile,0
user_001256,10,2024-02-03 09:17:33.903712+00:00,2024-12-25 10:44:59.394446+00:00,401.37,40.137,127.3,84.45,8.445,-316.92,-31.692,426.08,0.0,654,65.4,214,21.4,348,bronze,MX,tablet,0
user_001257,5,2024-03-06 20:36:26.997352+00:00,2024-10-10 00:49:17.793335+00:00,130.34,26.068,42.02,122.5,24.5,-7.840000000000003,-1.5680000000000007,140.48,715.56,235,47.0,76,15.2,225,bronze,IT,tablet,0
user_001259,6,2024-08-29 21:52:35.403368+00:00,2024-12-25 22:04:21.334609+00:00,275.84000000000003,45.973333333333336,127.6,76.12,12.686666666666667,-199.72,-33.28666666666667,0.0,0.0,215,35.833333333333336,69,11.5,128,bronze,BR,mobile,1
user_001261,5,2023-08-18 19:57:19.070510+00:00,2024-07-13 14:21:04.184938+00:00,300.71,60.141999999999996,116.71,155.36,31.072000000000003,-145.35,-29.07,0.0,0.0,227,45.4,74,14.8,338,bronze,BR,desktop,1
